OBJECTID,Year,Value,sex
3474047,2018,0,1
3474048,2019,1,0
3474048,2019,0,1
3474049,2019,1,0
3474049,2019,1,1
3474050,2018,1,0
3474050,2018,1,1
3474051,2019,1,0
3474051,2019,1,1
3474052,2019,0,0
3474052,2019,2,1
3474053,2019,2,0
3474053,2019,4,1
3474054,2019,1,0
3474054,2019,0,1
3474055,2019,2,0
3474055,2019,0,1
3474056,2019,0,0
3474056,2019,2,1
3474057,2019,1,0
3474057,2019,0,1
3474058,2019,7,0
3474058,2019,3,1
3474059,2019,0,0
3474059,2019,2,1
3474060,2019,1,0
3474060,2019,2,1
3474061,2018,2,0
3474061,2018,0,1
3474062,2018,2,0
3474062,2018,0,1
3474063,2018,3,0
3474063,2018,1,1
3474064,2018,2,0
3474064,2018,0,1
3474065,2018,2,0
3474065,2018,3,1
3474066,2018,1,0
3474066,2018,0,1
3474067,2018,1,0
3474067,2018,1,1
3474068,2018,3,0
3474068,2018,0,1
3474069,2018,2,0
3474069,2018,3,1
3474070,2018,0,0
3474070,2018,2,1
3474071,2018,1,0
3474071,2018,1,1
3474072,2018,1,0
3474072,2018,0,1
3474073,2018,1,0
3474073,2018,0,1
3474074,2018,1,0
3474074,2018,0,1
3474075,2018,0,0
3474075,2018,2,1
3474076,2018,1,0
3474076,2018,1,1
3474077,2018,2,0
3474077,2018,1,1
3474078,2018,2,0
3474078,2018,1,1
3474079,2018,0,0
3474079,2018,1,1
3474080,2018,4,0
3474080,2018,0,1
3474081,2018,1,0
3474081,2018,0,1
3474082,2018,3,0
3474082,2018,0,1
3474083,2018,1,0
3474083,2018,2,1
3474084,2018,5,0
3474084,2018,0,1
3474085,2018,4,0
3474085,2018,0,1
3474086,2018,3,0
3474086,2018,0,1
3474087,2018,2,0
3474087,2018,2,1
3474088,2018,1,0
3474088,2018,1,1
3474089,2018,0,0
3474089,2018,1,1
3474090,2018,1,0
3474090,2018,2,1
3474091,2018,1,0
3474091,2018,0,1
3474092,2018,1,0
3474092,2018,0,1
3474093,2018,2,0
3474093,2018,2,1
3474094,2018,1,0
3474094,2018,0,1
3474095,2019,1,0
3474095,2019,0,1
3474096,2019,0,0
3474096,2019,1,1
3474097,2019,0,0
3474097,2019,1,1
3474098,2019,1,0
3474098,2019,1,1
3474099,2018,1,0
3474099,2018,1,1
3474100,2019,0,0
3474100,2019,2,1
3474101,2019,1,0
3474101,2019,0,1
3474102,2019,0,0
3474102,2019,2,1
3474103,2019,1,0
3474103,2019,1,1
3474104,2019,2,0
3474104,2019,0,1
3474105,2019,3,0
3474105,2019,2,1
3474106,2019,1,0
3474106,2019,0,1
3474107,2019,2,0
3474107,2019,2,1
3474108,2019,1,0
3474108,2019,1,1
3474109,2019,2,0
3474109,2019,0,1
3474110,2019,1,0
3474110,2019,2,1
3474111,2019,1,0
3474111,2019,0,1
3474112,2019,3,0
3474112,2019,2,1
3474113,2018,2,0
3474113,2018,2,1
3474114,2018,2,0
3474114,2018,1,1
3474115,2018,1,0
3474115,2018,1,1
3474116,2018,1,0
3474116,2018,2,1
3474117,2018,0,0
3474117,2018,1,1
3474118,2018,2,0
3474118,2018,0,1
3474119,2018,3,0
3474119,2018,2,1
3474120,2018,0,0
3474120,2018,2,1
3474121,2018,2,0
3474121,2018,1,1
3474122,2018,2,0
3474122,2018,0,1
3474123,2018,0,0
3474123,2018,2,1
3474124,2018,1,0
3474124,2018,0,1
3474125,2018,2,0
3474125,2018,0,1
3474126,2018,1,0
3474126,2018,0,1
3474127,2018,1,0
3474127,2018,1,1
3474128,2018,1,0
3474128,2018,0,1
3474129,2018,2,0
3474129,2018,0,1
3474130,2018,0,0
3474130,2018,2,1
3474131,2018,2,0
3474131,2018,1,1
3474132,2018,2,0
3474132,2018,0,1
3474133,2018,1,0
3474133,2018,1,1
3474134,2018,1,0
3474134,2018,2,1
3474135,2018,1,0
3474135,2018,1,1
3474136,2018,3,0
3474136,2018,1,1
3474137,2018,0,0
3474137,2018,3,1
3474138,2018,1,0
3474138,2018,1,1
3474139,2019,1,0
3474139,2019,0,1
3474140,2019,3,0
3474140,2019,0,1
3474141,2018,1,0
3474141,2018,1,1
3474142,2019,2,0
3474142,2019,1,1
3474143,2019,0,0
3474143,2019,1,1
3474144,2019,3,0
3474144,2019,2,1
3474145,2018,1,0
3474145,2018,1,1
3474146,2019,1,0
3474146,2019,0,1
3474147,2019,0,0
3474147,2019,1,1
3474148,2019,1,0
3474148,2019,0,1
3474149,2019,4,0
3474149,2019,3,1
3474150,2019,1,0
3474150,2019,1,1
3474151,2019,1,0
3474151,2019,2,1
3474152,2019,2,0
3474152,2019,0,1
3474153,2019,2,0
3474153,2019,1,1
3474154,2019,0,0
3474154,2019,2,1
3474155,2019,1,0
3474155,2019,0,1
3474156,2019,0,0
3474156,2019,1,1
3474157,2019,1,0
3474157,2019,1,1
3474158,2019,1,0
3474158,2019,0,1
3474159,2019,2,0
3474159,2019,1,1
3474160,2019,2,0
3474160,2019,0,1
3474161,2019,1,0
3474161,2019,1,1
3474162,2019,0,0
3474162,2019,2,1
3474163,2019,2,0
3474163,2019,0,1
3474164,2019,0,0
3474164,2019,3,1
3474165,2018,2,0
3474165,2018,0,1
3474166,2018,2,0
3474166,2018,0,1
3474167,2018,0,0
3474167,2018,1,1
3474168,2018,0,0
3474168,2018,2,1
3474169,2018,0,0
3474169,2018,3,1
3474170,2018,1,0
3474170,2018,0,1
3474171,2018,0,0
3474171,2018,3,1
3474172,2018,1,0
3474172,2018,3,1
3474173,2018,1,0
3474173,2018,3,1
3474174,2018,1,0
3474174,2018,0,1
3474175,2018,1,0
3474175,2018,0,1
3474176,2018,2,0
3474176,2018,0,1
3474177,2018,0,0
3474177,2018,2,1
3474178,2018,3,0
3474178,2018,2,1
3474179,2018,2,0
3474179,2018,0,1
3474180,2018,0,0
3474180,2018,2,1
3474181,2018,2,0
3474181,2018,0,1
3474182,2018,3,0
3474182,2018,1,1
3474183,2018,1,0
3474183,2018,1,1
3474184,2018,3,0
3474184,2018,0,1
3474185,2018,1,0
3474185,2018,0,1
3474186,2018,2,0
3474186,2018,1,1
3474187,2018,3,0
3474187,2018,3,1
3474188,2018,3,0
3474188,2018,1,1
3474189,2018,2,0
3474189,2018,0,1
3474190,2018,2,0
3474190,2018,0,1
3474191,2019,2,0
3474191,2019,0,1
3474192,2019,1,0
3474192,2019,1,1
3474193,2019,1,0
3474193,2019,0,1
3474194,2019,1,0
3474194,2019,1,1
3474195,2019,1,0
3474195,2019,1,1
3474196,2019,1,0
3474196,2019,1,1
3474197,2019,1,0
3474197,2019,1,1
3474198,2018,1,0
3474198,2018,0,1
3474199,2018,1,0
3474199,2018,1,1
3474200,2019,1,0
3474200,2019,2,1
3474201,2019,1,0
3474201,2019,0,1
3474202,2019,1,0
3474202,2019,3,1
3474203,2018,0,0
3474203,2018,1,1
3474204,2019,3,0
3474204,2019,2,1
3474205,2019,1,0
3474205,2019,0,1
3474206,2019,1,0
3474206,2019,1,1
3474207,2019,1,0
3474207,2019,0,1
3474208,2019,1,0
3474208,2019,0,1
3474209,2019,0,0
3474209,2019,2,1
3474210,2019,1,0
3474210,2019,1,1
3474211,2019,1,0
3474211,2019,1,1
3474212,2019,2,0
3474212,2019,0,1
3474213,2019,1,0
3474213,2019,1,1
3474214,2019,1,0
3474214,2019,1,1
3474215,2019,1,0
3474215,2019,1,1
3474216,2019,2,0
3474216,2019,2,1
3474217,2018,3,0
3474217,2018,0,1
3474218,2018,2,0
3474218,2018,0,1
3474219,2018,1,0
3474219,2018,0,1
3474220,2018,1,0
3474220,2018,2,1
3474221,2018,2,0
3474221,2018,1,1
3474222,2018,1,0
3474222,2018,1,1
3474223,2018,3,0
3474223,2018,3,1
3474224,2018,0,0
3474224,2018,1,1
3474225,2018,0,0
3474225,2018,2,1
3474226,2018,0,0
3474226,2018,2,1
3474227,2018,1,0
3474227,2018,1,1
3474228,2018,1,0
3474228,2018,2,1
3474229,2018,2,0
3474229,2018,1,1
3474230,2018,0,0
3474230,2018,1,1
3474231,2018,2,0
3474231,2018,2,1
3474232,2018,0,0
3474232,2018,2,1
3474233,2018,0,0
3474233,2018,2,1
3474234,2018,3,0
3474234,2018,2,1
3474235,2018,0,0
3474235,2018,3,1
3474236,2018,2,0
3474236,2018,2,1
3474237,2018,1,0
3474237,2018,1,1
3474238,2018,0,0
3474238,2018,3,1
3474239,2018,1,0
3474239,2018,0,1
3474240,2018,1,0
3474240,2018,1,1
3474241,2018,2,0
3474241,2018,0,1
3474242,2018,2,0
3474242,2018,0,1
3474243,2019,1,0
3474243,2019,1,1
3474244,2019,1,0
3474244,2019,1,1
3474245,2018,1,0
3474245,2018,1,1
3474246,2019,2,0
3474246,2019,0,1
3474247,2019,2,0
3474247,2019,1,1
3474248,2019,1,0
3474248,2019,0,1
3474249,2018,1,0
3474249,2018,1,1
3474250,2019,1,0
3474250,2019,1,1
3474251,2019,4,0
3474251,2019,1,1
3474252,2018,0,0
3474252,2018,2,1
3474253,2019,1,0
3474253,2019,1,1
3474254,2019,2,0
3474254,2019,0,1
3474255,2018,2,0
3474255,2018,0,1
3474256,2019,2,0
3474256,2019,3,1
3474257,2019,2,0
3474257,2019,1,1
3474258,2019,0,0
3474258,2019,2,1
3474259,2019,3,0
3474259,2019,0,1
3474260,2019,0,0
3474260,2019,1,1
3474261,2019,2,0
3474261,2019,0,1
3474262,2019,1,0
3474262,2019,0,1
3474263,2019,0,0
3474263,2019,1,1
3474264,2019,1,0
3474264,2019,0,1
3474265,2019,1,0
3474265,2019,1,1
3474266,2018,1,0
3474266,2018,1,1
3474267,2019,1,0
3474267,2019,1,1
3474268,2019,2,0
3474268,2019,0,1
3474269,2018,1,0
3474269,2018,1,1
3474270,2018,3,0
3474270,2018,1,1
3474271,2018,2,0
3474271,2018,3,1
3474272,2018,2,0
3474272,2018,0,1
3474273,2018,1,0
3474273,2018,2,1
3474274,2018,2,0
3474274,2018,3,1
3474275,2018,6,0
3474275,2018,5,1
3474276,2018,2,0
3474276,2018,0,1
3474277,2018,4,0
3474277,2018,0,1
3474278,2018,3,0
3474278,2018,9,1
3474279,2018,1,0
3474279,2018,1,1
3474280,2018,3,0
3474280,2018,1,1
3474281,2018,0,0
3474281,2018,1,1
3474282,2018,1,0
3474282,2018,1,1
3474283,2018,3,0
3474283,2018,2,1
3474284,2018,2,0
3474284,2018,1,1
3474285,2018,1,0
3474285,2018,0,1
3474286,2018,1,0
3474286,2018,1,1
3474287,2018,2,0
3474287,2018,2,1
3474288,2018,2,0
3474288,2018,1,1
3474289,2018,1,0
3474289,2018,0,1
3474290,2018,1,0
3474290,2018,1,1
3474291,2018,1,0
3474291,2018,1,1
3474292,2018,3,0
3474292,2018,3,1
3474293,2018,2,0
3474293,2018,0,1
3474294,2018,4,0
3474294,2018,1,1
3474295,2018,2,0
3474295,2018,0,1
3474296,2019,1,0
3474296,2019,0,1
3474297,2019,1,0
3474297,2019,0,1
3474298,2019,1,0
3474298,2019,0,1
3474299,2019,1,0
3474299,2019,1,1
3474300,2019,1,0
3474300,2019,0,1
3474301,2019,0,0
3474301,2019,1,1
3474302,2019,3,0
3474302,2019,1,1
3474303,2019,1,0
3474303,2019,2,1
3474304,2019,0,0
3474304,2019,2,1
3474305,2019,1,0
3474305,2019,0,1
3474306,2019,1,0
3474306,2019,1,1
3474307,2019,2,0
3474307,2019,0,1
3474308,2019,0,0
3474308,2019,1,1
3474309,2019,1,0
3474309,2019,1,1
3474310,2019,1,0
3474310,2019,0,1
3474311,2019,1,0
3474311,2019,0,1
3474312,2019,1,0
3474312,2019,2,1
3474313,2019,4,0
3474313,2019,3,1
3474314,2019,3,0
3474314,2019,1,1
3474315,2019,1,0
3474315,2019,2,1
3474316,2019,2,0
3474316,2019,0,1
3474317,2019,2,0
3474317,2019,2,1
3474318,2019,1,0
3474318,2019,0,1
3474319,2019,4,0
3474319,2019,3,1
3474320,2019,1,0
3474320,2019,0,1
3474321,2018,2,0
3474321,2018,3,1
3474322,2018,1,0
3474322,2018,0,1
3474323,2018,1,0
3474323,2018,1,1
3474324,2018,1,0
3474324,2018,1,1
3474325,2018,1,0
3474325,2018,0,1
3474326,2018,0,0
3474326,2018,1,1
3474327,2018,1,0
3474327,2018,1,1
3474328,2018,2,0
3474328,2018,1,1
3474329,2018,3,0
3474329,2018,1,1
3474330,2018,1,0
3474330,2018,1,1
3474331,2018,2,0
3474331,2018,0,1
3474332,2018,2,0
3474332,2018,0,1
3474333,2018,0,0
3474333,2018,3,1
3474334,2018,1,0
3474334,2018,1,1
3474335,2018,1,0
3474335,2018,0,1
3474336,2018,1,0
3474336,2018,2,1
3474337,2018,1,0
3474337,2018,0,1
3474338,2018,4,0
3474338,2018,0,1
3474339,2018,2,0
3474339,2018,2,1
3474340,2018,0,0
3474340,2018,2,1
3474341,2018,1,0
3474341,2018,0,1
3474342,2018,1,0
3474342,2018,0,1
3474343,2018,1,0
3474343,2018,1,1
3474344,2018,1,0
3474344,2018,1,1
3474345,2018,1,0
3474345,2018,2,1
3474346,2018,1,0
3474346,2018,2,1
3474347,2019,1,0
3474347,2019,1,1
3474348,2018,1,0
3474348,2018,1,1
3474349,2019,0,0
3474349,2019,2,1
3474350,2018,2,0
3474350,2018,0,1
3474351,2019,1,0
3474351,2019,1,1
3474352,2019,1,0
3474352,2019,0,1
3474353,2019,1,0
3474353,2019,1,1
3474354,2019,0,0
3474354,2019,1,1
3474355,2019,1,0
3474355,2019,1,1
3474356,2019,2,0
3474356,2019,0,1
3474357,2019,2,0
3474357,2019,3,1
3474358,2018,2,0
3474358,2018,1,1
3474359,2019,1,0
3474359,2019,1,1
3474360,2019,3,0
3474360,2019,1,1
3474361,2019,2,0
3474361,2019,1,1
3474362,2019,1,0
3474362,2019,1,1
3474363,2019,2,0
3474363,2019,0,1
3474364,2019,2,0
3474364,2019,1,1
3474365,2019,0,0
3474365,2019,2,1
3474366,2019,1,0
3474366,2019,1,1
3474367,2019,1,0
3474367,2019,0,1
3474368,2019,2,0
3474368,2019,0,1
3474369,2019,1,0
3474369,2019,0,1
3474370,2019,1,0
3474370,2019,0,1
3474371,2019,1,0
3474371,2019,1,1
3474372,2019,1,0
3474372,2019,1,1
3474373,2018,1,0
3474373,2018,1,1
3474374,2018,1,0
3474374,2018,1,1
3474375,2018,1,0
3474375,2018,0,1
3474376,2018,1,0
3474376,2018,0,1
3474377,2018,2,0
3474377,2018,1,1
3474378,2018,2,0
3474378,2018,1,1
3474379,2018,2,0
3474379,2018,0,1
3474380,2018,2,0
3474380,2018,0,1
3474381,2018,0,0
3474381,2018,4,1
3474382,2018,1,0
3474382,2018,0,1
3474383,2018,1,0
3474383,2018,0,1
3474384,2018,1,0
3474384,2018,0,1
3474385,2018,1,0
3474385,2018,0,1
3474386,2018,0,0
3474386,2018,1,1
3474387,2018,2,0
3474387,2018,0,1
3474388,2018,1,0
3474388,2018,1,1
3474389,2018,4,0
3474389,2018,1,1
3474390,2018,2,0
3474390,2018,0,1
3474391,2018,0,0
3474391,2018,1,1
3474392,2018,0,0
3474392,2018,1,1
3474393,2018,1,0
3474393,2018,1,1
3474394,2018,1,0
3474394,2018,1,1
3474395,2018,2,0
3474395,2018,0,1
3474396,2018,0,0
3474396,2018,2,1
3474397,2018,2,0
3474397,2018,1,1
3474398,2018,1,0
3474398,2018,3,1
3474399,2019,0,0
3474399,2019,1,1
3474400,2019,2,0
3474400,2019,1,1
3474401,2019,1,0
3474401,2019,0,1
3474402,2019,3,0
3474402,2019,1,1
3474403,2019,2,0
3474403,2019,0,1
3474404,2019,2,0
3474404,2019,0,1
3474405,2019,2,0
3474405,2019,1,1
3474406,2019,2,0
3474406,2019,0,1
3474407,2018,3,0
3474407,2018,0,1
3474408,2019,1,0
3474408,2019,1,1
3474409,2019,2,0
3474409,2019,0,1
3474410,2019,2,0
3474410,2019,0,1
3474411,2019,2,0
3474411,2019,1,1
3474412,2019,1,0
3474412,2019,0,1
3474413,2019,1,0
3474413,2019,1,1
3474414,2019,1,0
3474414,2019,1,1
3474415,2019,1,0
3474415,2019,0,1
3474416,2019,1,0
3474416,2019,0,1
3474417,2019,2,0
3474417,2019,1,1
3474418,2019,2,0
3474418,2019,1,1
3474419,2018,0,0
3474419,2018,3,1
3474420,2019,6,0
3474420,2019,1,1
3474421,2019,4,0
3474421,2019,2,1
3474422,2019,3,0
3474422,2019,3,1
3474423,2019,1,0
3474423,2019,6,1
3474424,2019,1,0
3474424,2019,1,1
3474425,2018,1,0
3474425,2018,0,1
3474426,2018,3,0
3474426,2018,1,1
3474427,2018,2,0
3474427,2018,0,1
3474428,2018,2,0
3474428,2018,0,1
3474429,2018,0,0
3474429,2018,1,1
3474430,2018,2,0
3474430,2018,1,1
3474431,2018,1,0
3474431,2018,0,1
3474432,2018,0,0
3474432,2018,2,1
3474433,2018,1,0
3474433,2018,1,1
3474434,2018,1,0
3474434,2018,1,1
3474435,2018,0,0
3474435,2018,2,1
3474436,2018,1,0
3474436,2018,1,1
3474437,2018,1,0
3474437,2018,2,1
3474438,2018,2,0
3474438,2018,0,1
3474439,2018,2,0
3474439,2018,0,1
3474440,2018,1,0
3474440,2018,1,1
3474441,2018,1,0
3474441,2018,2,1
3474442,2018,1,0
3474442,2018,0,1
3474443,2018,1,0
3474443,2018,0,1
3474444,2018,2,0
3474444,2018,0,1
3474445,2018,0,0
3474445,2018,1,1
3474446,2018,2,0
3474446,2018,1,1
3474447,2018,2,0
3474447,2018,0,1
3474448,2018,3,0
3474448,2018,1,1
3474449,2018,1,0
3474449,2018,0,1
3474450,2018,3,0
3474450,2018,1,1
3474451,2019,0,0
3474451,2019,2,1
3474452,2019,0,0
3474452,2019,3,1
3474453,2019,1,0
3474453,2019,0,1
3474454,2019,2,0
3474454,2019,1,1
3474455,2019,2,0
3474455,2019,5,1
3474456,2019,2,0
3474456,2019,2,1
3474457,2019,1,0
3474457,2019,0,1
3474458,2019,2,0
3474458,2019,0,1
3474459,2019,1,0
3474459,2019,0,1
3474460,2019,1,0
3474460,2019,1,1
3474461,2019,1,0
3474461,2019,1,1
3474462,2019,3,0
3474462,2019,2,1
3474463,2019,2,0
3474463,2019,1,1
3474464,2019,2,0
3474464,2019,0,1
3474465,2019,1,0
3474465,2019,2,1
3474466,2019,2,0
3474466,2019,0,1
3474467,2019,1,0
3474467,2019,0,1
3474468,2019,1,0
3474468,2019,1,1
3474469,2019,4,0
3474469,2019,1,1
3474470,2019,2,0
3474470,2019,0,1
3474471,2019,1,0
3474471,2019,0,1
3474472,2019,2,0
3474472,2019,0,1
3474473,2019,2,0
3474473,2019,0,1
3474474,2019,2,0
3474474,2019,0,1
3474475,2019,0,0
3474475,2019,1,1
3474476,2019,0,0
3474476,2019,2,1
3474477,2018,1,0
3474477,2018,1,1
3474478,2018,1,0
3474478,2018,0,1
3474479,2018,2,0
3474479,2018,0,1
3474480,2018,2,0
3474480,2018,0,1
3474481,2018,0,0
3474481,2018,3,1
3474482,2018,1,0
3474482,2018,1,1
3474483,2018,4,0
3474483,2018,3,1
3474484,2018,1,0
3474484,2018,1,1
3474485,2018,0,0
3474485,2018,1,1
3474486,2018,2,0
3474486,2018,0,1
3474487,2018,1,0
3474487,2018,0,1
3474488,2018,0,0
3474488,2018,1,1
3474489,2018,2,0
3474489,2018,0,1
3474490,2018,3,0
3474490,2018,2,1
3474491,2018,0,0
3474491,2018,1,1
3474492,2018,2,0
3474492,2018,2,1
3474493,2018,3,0
3474493,2018,1,1
3474494,2018,0,0
3474494,2018,1,1
3474495,2018,1,0
3474495,2018,1,1
3474496,2018,1,0
3474496,2018,1,1
3474497,2018,1,0
3474497,2018,1,1
3474498,2018,2,0
3474498,2018,0,1
3474499,2018,2,0
3474499,2018,1,1
3474500,2018,4,0
3474500,2018,0,1
3474501,2018,2,0
3474501,2018,1,1
3474502,2018,1,0
3474502,2018,1,1
3474503,2019,2,0
3474503,2019,2,1
3474504,2019,2,0
3474504,2019,0,1
3474505,2019,0,0
3474505,2019,5,1
3474506,2019,1,0
3474506,2019,2,1
3474507,2019,2,0
3474507,2019,4,1
3474508,2019,3,0
3474508,2019,1,1
3474509,2019,2,0
3474509,2019,0,1
3474510,2019,1,0
3474510,2019,0,1
3474511,2019,1,0
3474511,2019,0,1
3474512,2019,1,0
3474512,2019,0,1
3474513,2019,0,0
3474513,2019,2,1
3474514,2019,2,0
3474514,2019,0,1
3474515,2019,0,0
3474515,2019,2,1
3474516,2019,3,0
3474516,2019,2,1
3474517,2019,3,0
3474517,2019,3,1
3474518,2019,1,0
3474518,2019,0,1
3474519,2019,0,0
3474519,2019,3,1
3474520,2019,1,0
3474520,2019,0,1
3474521,2019,1,0
3474521,2019,1,1
3474522,2019,2,0
3474522,2019,0,1
3474523,2019,2,0
3474523,2019,2,1
3474524,2019,3,0
3474524,2019,0,1
3474525,2019,1,0
3474525,2019,0,1
3474526,2019,1,0
3474526,2019,1,1
3474527,2019,0,0
3474527,2019,1,1
3474528,2019,1,0
3474528,2019,0,1
3474529,2018,1,0
3474529,2018,1,1
3474530,2018,1,0
3474530,2018,1,1
3474531,2018,1,0
3474531,2018,1,1
3474532,2018,2,0
3474532,2018,0,1
3474533,2018,1,0
3474533,2018,1,1
3474534,2018,0,0
3474534,2018,1,1
3474535,2018,4,0
3474535,2018,1,1
3474536,2018,1,0
3474536,2018,2,1
3474537,2018,2,0
3474537,2018,0,1
3474538,2018,2,0
3474538,2018,0,1
3474539,2018,1,0
3474539,2018,1,1
3474540,2018,1,0
3474540,2018,1,1
3474541,2018,0,0
3474541,2018,1,1
3474542,2018,2,0
3474542,2018,3,1
3474543,2018,1,0
3474543,2018,1,1
3474544,2018,1,0
3474544,2018,1,1
3474545,2018,2,0
3474545,2018,0,1
3474546,2018,1,0
3474546,2018,0,1
3474547,2018,2,0
3474547,2018,0,1
3474548,2018,2,0
3474548,2018,0,1
3474549,2018,1,0
3474549,2018,1,1
3474550,2018,2,0
3474550,2018,1,1
3474551,2018,2,0
3474551,2018,0,1
3474552,2018,0,0
3474552,2018,1,1
3474553,2018,2,0
3474553,2018,1,1
3474554,2018,1,0
3474554,2018,3,1
3474555,2019,1,0
3474555,2019,0,1
3474556,2019,1,0
3474556,2019,1,1
3474557,2019,3,0
3474557,2019,2,1
3474558,2019,1,0
3474558,2019,2,1
3474559,2019,2,0
3474559,2019,0,1
3474560,2019,1,0
3474560,2019,1,1
3474561,2019,1,0
3474561,2019,1,1
3474562,2019,1,0
3474562,2019,1,1
3474563,2019,1,0
3474563,2019,0,1
3474564,2019,1,0
3474564,2019,0,1
3474565,2019,1,0
3474565,2019,2,1
3474566,2019,1,0
3474566,2019,1,1
3474567,2019,1,0
3474567,2019,0,1
3474568,2019,0,0
3474568,2019,1,1
3474569,2019,2,0
3474569,2019,1,1
3474570,2019,2,0
3474570,2019,1,1
3474571,2019,1,0
3474571,2019,1,1
3474572,2019,2,0
3474572,2019,1,1
3474573,2019,1,0
3474573,2019,1,1
3474574,2019,1,0
3474574,2019,0,1
3474575,2019,1,0
3474575,2019,2,1
3474576,2019,1,0
3474576,2019,0,1
3474577,2019,0,0
3474577,2019,1,1
3474578,2019,0,0
3474578,2019,2,1
3474579,2019,2,0
3474579,2019,1,1
3474580,2018,3,0
3474580,2018,0,1
3474581,2018,2,0
3474581,2018,0,1
3474582,2018,2,0
3474582,2018,2,1
3474583,2018,1,0
3474583,2018,0,1
3474584,2018,3,0
3474584,2018,2,1
3474585,2018,1,0
3474585,2018,0,1
3474586,2018,1,0
3474586,2018,1,1
3474587,2018,1,0
3474587,2018,1,1
3474588,2018,0,0
3474588,2018,1,1
3474589,2018,0,0
3474589,2018,3,1
3474590,2018,1,0
3474590,2018,2,1
3474591,2018,0,0
3474591,2018,1,1
3474592,2018,1,0
3474592,2018,2,1
3474593,2018,0,0
3474593,2018,1,1
3474594,2018,2,0
3474594,2018,1,1
3474595,2018,1,0
3474595,2018,1,1
3474596,2018,1,0
3474596,2018,1,1
3474597,2018,1,0
3474597,2018,1,1
3474598,2018,1,0
3474598,2018,2,1
3474599,2018,2,0
3474599,2018,1,1
3474600,2018,1,0
3474600,2018,1,1
3474601,2018,1,0
3474601,2018,1,1
3474602,2018,1,0
3474602,2018,0,1
3474603,2018,2,0
3474603,2018,1,1
3474604,2018,1,0
3474604,2018,0,1
3474605,2018,1,0
3474605,2018,2,1
3474606,2018,0,0
3474606,2018,2,1
3474607,2018,2,0
3474607,2018,1,1
3474608,2018,1,0
3474608,2018,1,1
3474609,2018,2,0
3474609,2018,1,1
3474610,2018,2,0
3474610,2018,0,1
3474611,2018,0,0
3474611,2018,1,1
3474612,2018,3,0
3474612,2018,0,1
3474613,2018,0,0
3474613,2018,1,1
3474614,2018,2,0
3474614,2018,0,1
3474615,2018,2,0
3474615,2018,0,1
3474616,2018,1,0
3474616,2018,1,1
3474617,2018,0,0
3474617,2018,1,1
3474618,2018,1,0
3474618,2018,6,1
3474619,2018,3,0
3474619,2018,0,1
3474620,2018,0,0
3474620,2018,2,1
3474621,2018,2,0
3474621,2018,1,1
3474622,2018,1,0
3474622,2018,0,1
3474623,2018,1,0
3474623,2018,1,1
3474624,2018,1,0
3474624,2018,1,1
3474625,2018,2,0
3474625,2018,0,1
3474626,2018,1,0
3474626,2018,2,1
3474627,2018,1,0
3474627,2018,1,1
3474628,2018,1,0
3474628,2018,1,1
3474629,2018,0,0
3474629,2018,2,1
3474630,2018,0,0
3474630,2018,1,1
3474631,2018,3,0
3474631,2018,0,1
3474632,2018,2,0
3474632,2018,0,1
3474633,2018,2,0
3474633,2018,0,1
3474634,2018,1,0
3474634,2018,0,1
3474635,2018,1,0
3474635,2018,0,1
3474636,2018,2,0
3474636,2018,0,1
3474637,2018,2,0
3474637,2018,1,1
3474638,2018,1,0
3474638,2018,0,1
3474639,2018,2,0
3474639,2018,0,1
3474640,2018,1,0
3474640,2018,1,1
3474641,2018,2,0
3474641,2018,0,1
3474642,2018,1,0
3474642,2018,3,1
3474643,2018,2,0
3474643,2018,1,1
3474644,2018,1,0
3474644,2018,0,1
3474645,2018,2,0
3474645,2018,1,1
3474646,2018,1,0
3474646,2018,1,1
3474647,2018,0,0
3474647,2018,2,1
3474648,2018,0,0
3474648,2018,3,1
3474649,2018,1,0
3474649,2018,2,1
3474650,2018,3,0
3474650,2018,0,1
3474651,2018,2,0
3474651,2018,0,1
3474652,2018,3,0
3474652,2018,1,1
3474653,2018,0,0
3474653,2018,2,1
3474654,2018,1,0
3474654,2018,1,1
3474655,2018,1,0
3474655,2018,1,1
3474656,2018,2,0
3474656,2018,1,1
3474657,2018,2,0
3474657,2018,0,1
3474658,2018,1,0
3474658,2018,1,1
3474659,2018,2,0
3474659,2018,1,1
3474660,2018,0,0
3474660,2018,2,1
3474661,2018,1,0
3474661,2018,2,1
